Label,Id
ASSAULT,322370
VANDALISM,104212
DRUNKENNESS,74292
NON-CRIMINAL,288341
VEHICLE THEFT,668340
VEHICLE THEFT,628369
LARCENY/THEFT,20373
NON-CRIMINAL,318441
NON-CRIMINAL,318835
ASSAULT,807966
DRUG/NARCOTIC,552999
MISSING PERSON,59885
LARCENY/THEFT,32779
ASSAULT,631591
OTHER OFFENSES,672372
OTHER OFFENSES,470280
FRAUD,46269
SUSPICIOUS OCC,313691
VANDALISM,557219
WARRANTS,619466
LARCENY/THEFT,640948
VEHICLE THEFT,794474
WARRANTS,383337
NON-CRIMINAL,87335
LARCENY/THEFT,745449
NON-CRIMINAL,83344
LARCENY/THEFT,14269
SUSPICIOUS OCC,311443
OTHER OFFENSES,243656
MISSING PERSON,196069
NON-CRIMINAL,627952
TRESPASS,38048
LARCENY/THEFT,625978
OTHER OFFENSES,601740
ROBBERY,522569
FRAUD,875670
OTHER OFFENSES,287809
STOLEN PROPERTY,304517
FRAUD,509997
WARRANTS,664861
MISSING PERSON,770855
WEAPON LAWS,680519
DRUG/NARCOTIC,185427
LARCENY/THEFT,391145
OTHER OFFENSES,206950
SUSPICIOUS OCC,537077
OTHER OFFENSES,326023
VANDALISM,518596
ROBBERY,748547
LARCENY/THEFT,74579
NON-CRIMINAL,845450
VANDALISM,745859
OTHER OFFENSES,723932
FRAUD,434256
ROBBERY,696127
OTHER OFFENSES,754765
DRUG/NARCOTIC,513350
SECONDARY CODES,107743
OTHER OFFENSES,809477
LARCENY/THEFT,40891
VEHICLE THEFT,704318
OTHER OFFENSES,49443
LARCENY/THEFT,423340
TRESPASS,108227
DRUG/NARCOTIC,215035
TRESPASS,337033
LARCENY/THEFT,705036
DRUG/NARCOTIC,267376
OTHER OFFENSES,701311
NON-CRIMINAL,146783
BURGLARY,267091
BURGLARY,180569
VEHICLE THEFT,677081
DRUG/NARCOTIC,653709
DRUG/NARCOTIC,510970
LARCENY/THEFT,519503
VANDALISM,571663
LARCENY/THEFT,424911
LARCENY/THEFT,326012
SUSPICIOUS OCC,34246
NON-CRIMINAL,688277
DRUG/NARCOTIC,452459
DRUG/NARCOTIC,581114
ASSAULT,514433
FRAUD,845412
OTHER OFFENSES,523514
WARRANTS,745813
BURGLARY,605179
VEHICLE THEFT,149071
VEHICLE THEFT,117868
LARCENY/THEFT,189303
ASSAULT,292360
WEAPON LAWS,50313
NON-CRIMINAL,163980
LARCENY/THEFT,695953
WARRANTS,170034
SUSPICIOUS OCC,317846
OTHER OFFENSES,819087
DRUG/NARCOTIC,1071
LARCENY/THEFT,817296
DRUG/NARCOTIC,48797
SUSPICIOUS OCC,220757
LARCENY/THEFT,457881
BURGLARY,583833
VANDALISM,656658
VEHICLE THEFT,682973
BURGLARY,586072
LARCENY/THEFT,836748
VANDALISM,358319
LARCENY/THEFT,828129
BURGLARY,32433
LARCENY/THEFT,441710
OTHER OFFENSES,826316
NON-CRIMINAL,215052
DRUG/NARCOTIC,394378
DRUNKENNESS,291583
ASSAULT,480876
OTHER OFFENSES,443133
VANDALISM,7907
NON-CRIMINAL,49352
NON-CRIMINAL,361618
OTHER OFFENSES,808741
OTHER OFFENSES,222210
DRUG/NARCOTIC,869635
OTHER OFFENSES,84197
OTHER OFFENSES,457248
OTHER OFFENSES,335501
OTHER OFFENSES,526299
NON-CRIMINAL,765792
LARCENY/THEFT,128227
NON-CRIMINAL,626890
BURGLARY,73651
LARCENY/THEFT,410526
NON-CRIMINAL,436982
DRUG/NARCOTIC,732887
OTHER OFFENSES,3271
WEAPON LAWS,761175
OTHER OFFENSES,606326
LARCENY/THEFT,626766
LARCENY/THEFT,178080
LARCENY/THEFT,45778
OTHER OFFENSES,231228
MISSING PERSON,280401
MISSING PERSON,625200
FRAUD,280173
VANDALISM,410948
ASSAULT,48618
ROBBERY,431822
LARCENY/THEFT,510335
DISORDERLY CONDUCT,296479
KIDNAPPING,120673
SUSPICIOUS OCC,357008
OTHER OFFENSES,745831
LARCENY/THEFT,479341
NON-CRIMINAL,60389
LARCENY/THEFT,317808
DRUG/NARCOTIC,581325
DRUG/NARCOTIC,664144
NON-CRIMINAL,44422
NON-CRIMINAL,706995
BURGLARY,503985
LARCENY/THEFT,106296
MISSING PERSON,528028
BURGLARY,456510
ASSAULT,52570
NON-CRIMINAL,269311
DRUG/NARCOTIC,310338
LARCENY/THEFT,716691
DRUG/NARCOTIC,401379
VEHICLE THEFT,787257
LARCENY/THEFT,96451
VEHICLE THEFT,823700
OTHER OFFENSES,413655
ASSAULT,702549
EMBEZZLEMENT,659321
WARRANTS,831882
OTHER OFFENSES,65113
OTHER OFFENSES,651365
FRAUD,476298
MISSING PERSON,221479
MISSING PERSON,237169
MISSING PERSON,30876
OTHER OFFENSES,771809
DRUG/NARCOTIC,855826
OTHER OFFENSES,642734
ASSAULT,579837
LARCENY/THEFT,569875
ROBBERY,272989
LARCENY/THEFT,592317
ASSAULT,258597
VEHICLE THEFT,669053
VEHICLE THEFT,733365
FORGERY/COUNTERFEITING,419832
LARCENY/THEFT,688197
OTHER OFFENSES,447697
ASSAULT,822047
OTHER OFFENSES,343444
WARRANTS,379830
LARCENY/THEFT,660568
LARCENY/THEFT,662839
VEHICLE THEFT,522840
OTHER OFFENSES,236048
OTHER OFFENSES,147219
BURGLARY,664091
LARCENY/THEFT,175574
OTHER OFFENSES,790047
SEX OFFENSES FORCIBLE,451477
FORGERY/COUNTERFEITING,628303
NON-CRIMINAL,738652
WARRANTS,828514
OTHER OFFENSES,821460
BURGLARY,593617
NON-CRIMINAL,463396
LARCENY/THEFT,501574
DRUG/NARCOTIC,864318
SUSPICIOUS OCC,689052
TRESPASS,800645
LARCENY/THEFT,123536
LARCENY/THEFT,81939
OTHER OFFENSES,256486
ASSAULT,808560
VANDALISM,100203
ASSAULT,156598
OTHER OFFENSES,399147
DRUG/NARCOTIC,758318
NON-CRIMINAL,128308
LARCENY/THEFT,551229
OTHER OFFENSES,463458
SUSPICIOUS OCC,336662
SECONDARY CODES,507038
VEHICLE THEFT,687185
SUSPICIOUS OCC,179262
OTHER OFFENSES,98412
OTHER OFFENSES,612267
WARRANTS,155091
OTHER OFFENSES,436736
FRAUD,761604
WARRANTS,11217
NON-CRIMINAL,168258
NON-CRIMINAL,626491
OTHER OFFENSES,542568
LARCENY/THEFT,204393
NON-CRIMINAL,348938
LARCENY/THEFT,674593
WARRANTS,453825
LARCENY/THEFT,58076
LARCENY/THEFT,43797
ARSON,516381
NON-CRIMINAL,791007
LARCENY/THEFT,25317
MISSING PERSON,341752
OTHER OFFENSES,175460
OTHER OFFENSES,639513
WARRANTS,414971
LARCENY/THEFT,249851
LARCENY/THEFT,552772
KIDNAPPING,394337
SUSPICIOUS OCC,208091
LOITERING,843376
SUSPICIOUS OCC,455874
LARCENY/THEFT,166283
NON-CRIMINAL,567412
DRUG/NARCOTIC,573838
ASSAULT,140829
VEHICLE THEFT,626046
SUSPICIOUS OCC,236108
DRUG/NARCOTIC,618317
NON-CRIMINAL,84855
LARCENY/THEFT,62736
LARCENY/THEFT,691273
OTHER OFFENSES,716440
LARCENY/THEFT,174701
DRUG/NARCOTIC,567579
OTHER OFFENSES,691745
FRAUD,364560
OTHER OFFENSES,526931
OTHER OFFENSES,288238
LARCENY/THEFT,409779
OTHER OFFENSES,780683
NON-CRIMINAL,689285
LARCENY/THEFT,812605
WEAPON LAWS,286294
VANDALISM,249808
STOLEN PROPERTY,221105
SUSPICIOUS OCC,713242
ROBBERY,76701
OTHER OFFENSES,303455
DRUG/NARCOTIC,350101
LARCENY/THEFT,82791
LARCENY/THEFT,98748
VANDALISM,439751
SUSPICIOUS OCC,95235
BURGLARY,325972
WARRANTS,828993
BURGLARY,458140
WARRANTS,239950
SECONDARY CODES,29413
SUSPICIOUS OCC,287027
OTHER OFFENSES,398997
NON-CRIMINAL,435813
VEHICLE THEFT,137212
LARCENY/THEFT,688774
LARCENY/THEFT,700945
LARCENY/THEFT,833444
OTHER OFFENSES,481662
LARCENY/THEFT,719544
SUSPICIOUS OCC,46774
BURGLARY,558464
SUSPICIOUS OCC,64613
VEHICLE THEFT,780270
WARRANTS,782677
DRUG/NARCOTIC,435508
ASSAULT,55586
OTHER OFFENSES,616110
WARRANTS,3078
NON-CRIMINAL,254325
NON-CRIMINAL,277495
SEX OFFENSES FORCIBLE,84322
OTHER OFFENSES,89157
VANDALISM,146266
VEHICLE THEFT,723729
LARCENY/THEFT,733304
WARRANTS,73496
OTHER OFFENSES,108640
NON-CRIMINAL,369670
LARCENY/THEFT,100107
LARCENY/THEFT,700734
LARCENY/THEFT,812079
WARRANTS,586990
BURGLARY,371128
LARCENY/THEFT,251035
NON-CRIMINAL,110594
BURGLARY,17467
LARCENY/THEFT,491866
OTHER OFFENSES,770786
OTHER OFFENSES,358144
OTHER OFFENSES,777994
LARCENY/THEFT,127078
OTHER OFFENSES,574048
LARCENY/THEFT,390267
OTHER OFFENSES,611319
NON-CRIMINAL,639804
WARRANTS,800836
VEHICLE THEFT,578119
RUNAWAY,249838
OTHER OFFENSES,286020
OTHER OFFENSES,862308
NON-CRIMINAL,834655
ASSAULT,548987
OTHER OFFENSES,830892
OTHER OFFENSES,818090
WEAPON LAWS,489071
ASSAULT,309271
SECONDARY CODES,301864
LARCENY/THEFT,396082
LARCENY/THEFT,417767
FORGERY/COUNTERFEITING,287529
OTHER OFFENSES,507167
NON-CRIMINAL,805736
MISSING PERSON,812059
WARRANTS,812781
BURGLARY,723475
OTHER OFFENSES,673648
SUSPICIOUS OCC,353161
VEHICLE THEFT,743484
LARCENY/THEFT,411931
LARCENY/THEFT,65075
OTHER OFFENSES,565218
BURGLARY,28513
OTHER OFFENSES,639812
FRAUD,498781
LARCENY/THEFT,453398
DRUG/NARCOTIC,422909
LARCENY/THEFT,120272
OTHER OFFENSES,759044
VEHICLE THEFT,360534
NON-CRIMINAL,380442
VANDALISM,297590
LOITERING,736893
MISSING PERSON,267695
ASSAULT,361655
LARCENY/THEFT,484250
LARCENY/THEFT,254503
OTHER OFFENSES,37660
NON-CRIMINAL,94641
MISSING PERSON,873014
NON-CRIMINAL,79034
VEHICLE THEFT,285717
OTHER OFFENSES,84570
LARCENY/THEFT,7155
ROBBERY,656281
LARCENY/THEFT,669654
LARCENY/THEFT,559589
SUSPICIOUS OCC,854139
VANDALISM,295134
WARRANTS,657064
ASSAULT,275399
OTHER OFFENSES,593496
STOLEN PROPERTY,660173
OTHER OFFENSES,853522
VEHICLE THEFT,419277
ROBBERY,596255
VANDALISM,325219
LARCENY/THEFT,499943
OTHER OFFENSES,36833
LARCENY/THEFT,562643
VEHICLE THEFT,1983
VEHICLE THEFT,86764
NON-CRIMINAL,646969
WARRANTS,393687
DRUG/NARCOTIC,772021
LARCENY/THEFT,469372
FRAUD,16765
OTHER OFFENSES,89582
OTHER OFFENSES,437542
OTHER OFFENSES,167314
VEHICLE THEFT,265841
LARCENY/THEFT,655662
ASSAULT,522506
LARCENY/THEFT,284613
OTHER OFFENSES,623262
LARCENY/THEFT,542250
MISSING PERSON,16707
VANDALISM,456337
VEHICLE THEFT,436021
ROBBERY,620814
ASSAULT,574579
NON-CRIMINAL,467626
MISSING PERSON,308197
DRUG/NARCOTIC,174732
FORGERY/COUNTERFEITING,477472
LARCENY/THEFT,452482
FRAUD,801150
DRUG/NARCOTIC,800778
ASSAULT,843919
WARRANTS,512296
LARCENY/THEFT,740056
ROBBERY,330266
SUSPICIOUS OCC,512495
OTHER OFFENSES,371130
ROBBERY,555864
NON-CRIMINAL,496853
WARRANTS,620418
LARCENY/THEFT,176226
NON-CRIMINAL,666280
BURGLARY,63864
VEHICLE THEFT,867762
OTHER OFFENSES,397832
SUSPICIOUS OCC,393569
NON-CRIMINAL,250701
FORGERY/COUNTERFEITING,2249
LARCENY/THEFT,391126
NON-CRIMINAL,380739
BURGLARY,214031
MISSING PERSON,223762
LARCENY/THEFT,468835
ROBBERY,134046
ASSAULT,5959
WARRANTS,434820
LARCENY/THEFT,507440
OTHER OFFENSES,303820
LARCENY/THEFT,619816
FRAUD,421966
SECONDARY CODES,9464
OTHER OFFENSES,294014
WARRANTS,804357
TRESPASS,654016
LARCENY/THEFT,716307
LARCENY/THEFT,61355
VEHICLE THEFT,143034
NON-CRIMINAL,123282
BURGLARY,300019
LARCENY/THEFT,521918
ASSAULT,539686
VEHICLE THEFT,563740
VEHICLE THEFT,792811
LARCENY/THEFT,248196
VANDALISM,260237
OTHER OFFENSES,266482
OTHER OFFENSES,451712
DISORDERLY CONDUCT,500577
ASSAULT,696641
OTHER OFFENSES,400157
PROSTITUTION,334462
LARCENY/THEFT,741908
VANDALISM,856194
VANDALISM,784361
DRUG/NARCOTIC,693336
OTHER OFFENSES,126319
OTHER OFFENSES,621450
ASSAULT,465861
DRUG/NARCOTIC,809792
SUSPICIOUS OCC,877208
NON-CRIMINAL,241224
VEHICLE THEFT,679959
WARRANTS,384041
ROBBERY,218443
LARCENY/THEFT,698631
VANDALISM,539488
LARCENY/THEFT,219361
BURGLARY,412615
WARRANTS,174179
PROSTITUTION,807387
KIDNAPPING,201032
DRUNKENNESS,516748
LARCENY/THEFT,393913
LARCENY/THEFT,714446
OTHER OFFENSES,52205
BURGLARY,162326
NON-CRIMINAL,757139
VEHICLE THEFT,585217
MISSING PERSON,68235
LARCENY/THEFT,413710
LARCENY/THEFT,226139
ASSAULT,652281
NON-CRIMINAL,534905
WARRANTS,596072
OTHER OFFENSES,51340
ASSAULT,335559
OTHER OFFENSES,304122
VEHICLE THEFT,192769
WARRANTS,616495
WARRANTS,38622
BURGLARY,657205
VANDALISM,424929
LARCENY/THEFT,139898
SUSPICIOUS OCC,710233
OTHER OFFENSES,8602
NON-CRIMINAL,531060
OTHER OFFENSES,801162
ASSAULT,31813
OTHER OFFENSES,153468
LARCENY/THEFT,600768
DRUG/NARCOTIC,602367
LARCENY/THEFT,714820
NON-CRIMINAL,532368
VEHICLE THEFT,592630
OTHER OFFENSES,686138
DRUG/NARCOTIC,870802
OTHER OFFENSES,850842
WARRANTS,421889
VANDALISM,360793
NON-CRIMINAL,814409
DRUG/NARCOTIC,616870
LARCENY/THEFT,193064
VEHICLE THEFT,827126
VANDALISM,45969
OTHER OFFENSES,443578
LARCENY/THEFT,311099
NON-CRIMINAL,868920
OTHER OFFENSES,689062
ASSAULT,4109
BURGLARY,508520
TRESPASS,407449
LARCENY/THEFT,216737
VEHICLE THEFT,665867
ASSAULT,48258
OTHER OFFENSES,340251
WEAPON LAWS,42862
OTHER OFFENSES,725796
WEAPON LAWS,820862
NON-CRIMINAL,114428
DRUG/NARCOTIC,430832
OTHER OFFENSES,743682
LARCENY/THEFT,41758
ASSAULT,675966
WARRANTS,256797
VANDALISM,853764
MISSING PERSON,297609
ROBBERY,697310
LARCENY/THEFT,347140
LARCENY/THEFT,786471
OTHER OFFENSES,123918
NON-CRIMINAL,619340
MISSING PERSON,724124
BURGLARY,119145
FORGERY/COUNTERFEITING,720843
LARCENY/THEFT,619384
ASSAULT,816721
LARCENY/THEFT,278292
VANDALISM,35227
WARRANTS,795733
WARRANTS,248164
OTHER OFFENSES,175087
ASSAULT,819835
MISSING PERSON,199472
ASSAULT,625223
DRUG/NARCOTIC,871261
ASSAULT,196767
NON-CRIMINAL,32352
OTHER OFFENSES,579279
OTHER OFFENSES,248321
DRUG/NARCOTIC,747766
LARCENY/THEFT,136269
LARCENY/THEFT,868053
WARRANTS,579955
MISSING PERSON,766015
MISSING PERSON,631260
ROBBERY,463786
NON-CRIMINAL,15524
WARRANTS,575726
OTHER OFFENSES,429155
DRUG/NARCOTIC,705494
ASSAULT,721047
NON-CRIMINAL,16531
ROBBERY,697534
WARRANTS,772688
VEHICLE THEFT,559759
NON-CRIMINAL,183635
BURGLARY,355372
LARCENY/THEFT,584268
LARCENY/THEFT,71675
NON-CRIMINAL,66762
KIDNAPPING,103950
NON-CRIMINAL,350661
WARRANTS,167724
VANDALISM,856212
SUSPICIOUS OCC,219581
LARCENY/THEFT,11447
LOITERING,448397
FORGERY/COUNTERFEITING,401318
OTHER OFFENSES,331327
DRUG/NARCOTIC,611518
NON-CRIMINAL,658849
OTHER OFFENSES,570719
SUSPICIOUS OCC,274385
DRUG/NARCOTIC,413426
OTHER OFFENSES,213948
ASSAULT,86456
ASSAULT,200343
ASSAULT,151098
VEHICLE THEFT,626127
VEHICLE THEFT,660848
SUSPICIOUS OCC,627521
FRAUD,857161
LARCENY/THEFT,402637
OTHER OFFENSES,194452
LARCENY/THEFT,172478
PROSTITUTION,841637
FRAUD,479463
NON-CRIMINAL,236393
LARCENY/THEFT,364749
BURGLARY,246836
LARCENY/THEFT,197652
DRUG/NARCOTIC,37233
VEHICLE THEFT,617067
OTHER OFFENSES,639297
VANDALISM,270623
NON-CRIMINAL,106508
WARRANTS,162047
OTHER OFFENSES,488706
LARCENY/THEFT,301190
ROBBERY,522642
SUSPICIOUS OCC,94155
ASSAULT,297608
VANDALISM,358457
LARCENY/THEFT,223251
VANDALISM,533809
NON-CRIMINAL,680364
BURGLARY,576781
NON-CRIMINAL,835354
WARRANTS,602106
NON-CRIMINAL,687211
SUSPICIOUS OCC,83861
LARCENY/THEFT,316318
NON-CRIMINAL,504280
LARCENY/THEFT,723584
SECONDARY CODES,195709
VEHICLE THEFT,38905
RUNAWAY,302315
BURGLARY,704412
DRUG/NARCOTIC,447710
NON-CRIMINAL,649028
SECONDARY CODES,178754
SECONDARY CODES,787946
ASSAULT,862826
VEHICLE THEFT,292969
MISSING PERSON,778508
ASSAULT,111774
VANDALISM,673170
VEHICLE THEFT,341138
VEHICLE THEFT,860363
OTHER OFFENSES,386110
OTHER OFFENSES,425143
VANDALISM,636471
SUSPICIOUS OCC,132898
LARCENY/THEFT,458631
TRESPASS,687262
ROBBERY,837107
BURGLARY,187438
LARCENY/THEFT,378979
NON-CRIMINAL,303687
NON-CRIMINAL,331846
OTHER OFFENSES,596206
NON-CRIMINAL,713420
VEHICLE THEFT,255190
DRUG/NARCOTIC,588894
LARCENY/THEFT,684317
LARCENY/THEFT,472544
LARCENY/THEFT,159404
ROBBERY,491424
NON-CRIMINAL,533763
ROBBERY,114370
LARCENY/THEFT,140296
BURGLARY,629060
NON-CRIMINAL,237436
DRUG/NARCOTIC,140249
NON-CRIMINAL,487694
NON-CRIMINAL,764842
DRUG/NARCOTIC,813506
LARCENY/THEFT,260187
VEHICLE THEFT,765374
VANDALISM,409008
VEHICLE THEFT,782461
ASSAULT,85828
ASSAULT,335123
LARCENY/THEFT,339265
ASSAULT,584689
VANDALISM,264965
MISSING PERSON,272510
MISSING PERSON,589109
VANDALISM,50511
NON-CRIMINAL,660602
DRIVING UNDER THE INFLUENCE,47617
MISSING PERSON,506933
OTHER OFFENSES,665155
VANDALISM,224781
NON-CRIMINAL,61142
ASSAULT,710225
OTHER OFFENSES,475882
SUSPICIOUS OCC,256269
ASSAULT,707885
NON-CRIMINAL,649319
NON-CRIMINAL,263825
VEHICLE THEFT,565622
STOLEN PROPERTY,348643
NON-CRIMINAL,796073
ROBBERY,732968
DRUG/NARCOTIC,620605
LARCENY/THEFT,75181
ASSAULT,470660
NON-CRIMINAL,451552
MISSING PERSON,316420
MISSING PERSON,20242
WARRANTS,230708
VEHICLE THEFT,254157
ASSAULT,292772
VANDALISM,125214
NON-CRIMINAL,713327
ASSAULT,609047
OTHER OFFENSES,315332
OTHER OFFENSES,576256
NON-CRIMINAL,86214
VANDALISM,769858
FRAUD,821045
ASSAULT,750478
WARRANTS,69392
MISSING PERSON,550804
LARCENY/THEFT,503404
ARSON,263662
ASSAULT,580119
BURGLARY,180211
NON-CRIMINAL,647127
WARRANTS,359089
BURGLARY,678004
LARCENY/THEFT,152668
OTHER OFFENSES,829996
NON-CRIMINAL,862801
OTHER OFFENSES,602656
MISSING PERSON,7171
LARCENY/THEFT,509232
WARRANTS,47069
NON-CRIMINAL,635394
NON-CRIMINAL,422207
OTHER OFFENSES,392937
VANDALISM,394187
VEHICLE THEFT,840266
BURGLARY,491571
WARRANTS,773184
ROBBERY,592854
SECONDARY CODES,239457
OTHER OFFENSES,25280
BURGLARY,128862
OTHER OFFENSES,640655
MISSING PERSON,45300
DRIVING UNDER THE INFLUENCE,544281
VANDALISM,377035
TRESPASS,395809
LARCENY/THEFT,381333
WARRANTS,318418
BURGLARY,786564
LARCENY/THEFT,175900
WEAPON LAWS,256939
VEHICLE THEFT,271727
LARCENY/THEFT,117147
ROBBERY,694457
OTHER OFFENSES,462385
LARCENY/THEFT,409624
LARCENY/THEFT,169690
LARCENY/THEFT,300972
LARCENY/THEFT,171426
OTHER OFFENSES,681026
OTHER OFFENSES,389939
NON-CRIMINAL,157574
LARCENY/THEFT,307884
WEAPON LAWS,418058
ASSAULT,763447
RUNAWAY,722298
DRUG/NARCOTIC,876345
LARCENY/THEFT,848592
LARCENY/THEFT,192684
OTHER OFFENSES,470238
VANDALISM,39368
LARCENY/THEFT,724182
LARCENY/THEFT,61877
VEHICLE THEFT,27621
NON-CRIMINAL,636047
ROBBERY,205694
WEAPON LAWS,78981
LARCENY/THEFT,354123
TRESPASS,113994
ASSAULT,838160
FRAUD,134692
VANDALISM,51519
WEAPON LAWS,630923
LARCENY/THEFT,777853
LARCENY/THEFT,717543
BURGLARY,588902
SUSPICIOUS OCC,525601
WARRANTS,502133
LARCENY/THEFT,360933
VEHICLE THEFT,720355
VANDALISM,78419
OTHER OFFENSES,494544
LARCENY/THEFT,25521
BURGLARY,651292
LARCENY/THEFT,213887
DRUG/NARCOTIC,319341
LARCENY/THEFT,213372
STOLEN PROPERTY,34681
DRUNKENNESS,363571
NON-CRIMINAL,6301
LARCENY/THEFT,723335
ASSAULT,593021
ASSAULT,791436
FORGERY/COUNTERFEITING,207754
NON-CRIMINAL,125055
OTHER OFFENSES,442251
LARCENY/THEFT,381357
NON-CRIMINAL,305729
OTHER OFFENSES,454830
OTHER OFFENSES,162557
ASSAULT,870440
WARRANTS,608784
WARRANTS,184533
LARCENY/THEFT,593049
ASSAULT,44838
VANDALISM,104795
NON-CRIMINAL,59293
RECOVERED VEHICLE,204230
VEHICLE THEFT,751792
LARCENY/THEFT,226420
ASSAULT,398883
LARCENY/THEFT,556656
SEX OFFENSES FORCIBLE,294125
VANDALISM,669139
MISSING PERSON,171202
VEHICLE THEFT,775033
KIDNAPPING,126331
LARCENY/THEFT,559530
LARCENY/THEFT,852429
VANDALISM,410979
MISSING PERSON,541441
ASSAULT,100329
ASSAULT,127570
VANDALISM,615670
LARCENY/THEFT,831639
RUNAWAY,669141
LARCENY/THEFT,395442
BURGLARY,17879
ASSAULT,641161
FORGERY/COUNTERFEITING,537075
STOLEN PROPERTY,16237
VEHICLE THEFT,45590
WARRANTS,615728
ASSAULT,407068
OTHER OFFENSES,293393
VEHICLE THEFT,666650
MISSING PERSON,523077
VEHICLE THEFT,496991
DRUG/NARCOTIC,153099
FRAUD,116308
LOITERING,555237
LARCENY/THEFT,448238
MISSING PERSON,15508
ASSAULT,745729
LARCENY/THEFT,351527
PROSTITUTION,850899
LIQUOR LAWS,632296
VEHICLE THEFT,296259
DRUG/NARCOTIC,23228
LARCENY/THEFT,308209
OTHER OFFENSES,658605
LARCENY/THEFT,824208
OTHER OFFENSES,537896
LARCENY/THEFT,655378
LARCENY/THEFT,295668
LARCENY/THEFT,780570
DRUG/NARCOTIC,726307
OTHER OFFENSES,873059
SECONDARY CODES,149343
ASSAULT,110559
ROBBERY,348864
OTHER OFFENSES,450891
OTHER OFFENSES,701454
MISSING PERSON,778344
WARRANTS,263932
NON-CRIMINAL,449063
OTHER OFFENSES,504151
VEHICLE THEFT,36567
OTHER OFFENSES,252174
NON-CRIMINAL,71484
VEHICLE THEFT,549358
NON-CRIMINAL,18408
VEHICLE THEFT,864249
OTHER OFFENSES,404021
DRUG/NARCOTIC,342729
SUSPICIOUS OCC,313137
LARCENY/THEFT,487823
OTHER OFFENSES,416865
NON-CRIMINAL,352378
LARCENY/THEFT,538375
WARRANTS,450531
MISSING PERSON,657850
FRAUD,471837
NON-CRIMINAL,760144
LARCENY/THEFT,497875
ASSAULT,6552
BURGLARY,617680
WEAPON LAWS,780376
NON-CRIMINAL,661135
ASSAULT,57909
DRUG/NARCOTIC,502322
WEAPON LAWS,621676
VEHICLE THEFT,63567
LARCENY/THEFT,136396
LARCENY/THEFT,654927
VANDALISM,755265
LARCENY/THEFT,539088
OTHER OFFENSES,341433
LIQUOR LAWS,358970
LARCENY/THEFT,339115
SUSPICIOUS OCC,205258
ASSAULT,280496
NON-CRIMINAL,287858
LARCENY/THEFT,11434
DISORDERLY CONDUCT,286126
RECOVERED VEHICLE,234560
MISSING PERSON,255599
VEHICLE THEFT,616778
OTHER OFFENSES,366658
MISSING PERSON,224516
DRUG/NARCOTIC,235947
OTHER OFFENSES,565733
BURGLARY,726516
OTHER OFFENSES,567478
NON-CRIMINAL,752180
OTHER OFFENSES,273092
OTHER OFFENSES,700430
ASSAULT,630274
OTHER OFFENSES,49329
VEHICLE THEFT,732041
LARCENY/THEFT,654808
VANDALISM,540695
OTHER OFFENSES,350234
NON-CRIMINAL,813654
NON-CRIMINAL,621991
LARCENY/THEFT,792899
FORGERY/COUNTERFEITING,588358
OTHER OFFENSES,594602
VEHICLE THEFT,415693
DRUG/NARCOTIC,111090
DRUG/NARCOTIC,61379
WARRANTS,536749
LARCENY/THEFT,98448
OTHER OFFENSES,743942
DRUG/NARCOTIC,559748
BURGLARY,507128
NON-CRIMINAL,767598
NON-CRIMINAL,166122
VEHICLE THEFT,654060
DRUG/NARCOTIC,335212
ASSAULT,457521
VEHICLE THEFT,771830
DRUG/NARCOTIC,617748
LARCENY/THEFT,744727
ASSAULT,745701
LARCENY/THEFT,225550
LARCENY/THEFT,151751
LARCENY/THEFT,854434
LARCENY/THEFT,190666
LARCENY/THEFT,787153
VEHICLE THEFT,667437
OTHER OFFENSES,22538
SUSPICIOUS OCC,446480
ASSAULT,367560
OTHER OFFENSES,301438
VANDALISM,226339
BURGLARY,611686
OTHER OFFENSES,32341
LARCENY/THEFT,554316
OTHER OFFENSES,787122
OTHER OFFENSES,34419
NON-CRIMINAL,271153
DRUG/NARCOTIC,514680
DRUG/NARCOTIC,131553
DRUG/NARCOTIC,370324
DRUG/NARCOTIC,388463
DRUG/NARCOTIC,521995
OTHER OFFENSES,176341
OTHER OFFENSES,657707
VEHICLE THEFT,548631
LARCENY/THEFT,575130
NON-CRIMINAL,98827
DRUG/NARCOTIC,460497
OTHER OFFENSES,140506
OTHER OFFENSES,489082
OTHER OFFENSES,816987
ASSAULT,718468
OTHER OFFENSES,535099
VEHICLE THEFT,731223
OTHER OFFENSES,857007
DRUG/NARCOTIC,173905
NON-CRIMINAL,272597
NON-CRIMINAL,513717
NON-CRIMINAL,857343
LARCENY/THEFT,839981
FORGERY/COUNTERFEITING,397088
SUSPICIOUS OCC,692672
NON-CRIMINAL,687563
WARRANTS,782840
MISSING PERSON,429312
LARCENY/THEFT,379033
LARCENY/THEFT,357545
NON-CRIMINAL,807238
OTHER OFFENSES,313446
LARCENY/THEFT,676829
LARCENY/THEFT,643140
LARCENY/THEFT,271358
DRUG/NARCOTIC,519347
DRUG/NARCOTIC,584417
DRUG/NARCOTIC,236237
OTHER OFFENSES,303688
WEAPON LAWS,877273
OTHER OFFENSES,578142
FORGERY/COUNTERFEITING,450942
LARCENY/THEFT,101679
VANDALISM,198412
LARCENY/THEFT,570450
WARRANTS,484674
LARCENY/THEFT,295271
LARCENY/THEFT,436592
VANDALISM,69589
OTHER OFFENSES,20841
WARRANTS,680134
ROBBERY,3698
BURGLARY,562241
NON-CRIMINAL,5622
FORGERY/COUNTERFEITING,492909
SECONDARY CODES,443962
